ciclo_lectivo;Alumno_ID;Sexo;Edad;Edad_Correcta;CURSO_NORMALIZADO;Curso;División;Turno;Modalidad;Nivel;Nivel_Unificado;Gestión;Supervisión;Escuela_ID;Departamento;Localidad;zona;AMBITO;Regional
2023;284275;Femenino;17;17;4°;4°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;284307;Femenino;17;17;4°;4°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;285696;Femenino;17;17;4°;4°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;285714;Femenino;17;17;4°;4°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;285792;Femenino;17;17;4°;4°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;285803;Masculino;17;17;4°;4°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;285815;Femenino;17;17;4°;4°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;286106;Femenino;17;17;4°;4°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;286913;Femenino;17;17;4°;4°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;286933;Masculino;17;17;4°;4°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;286951;Femenino;17;17;4°;4°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;288187;Masculino;16;16;4°;4°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;288452;Femenino;17;17;4°;4°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;288499;Masculino;17;17;4°;4°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;288616;Masculino;17;17;4°;4°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;288758;Femenino;17;17;4°;4°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;289226;Masculino;17;17;4°;4°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;291330;Femenino;17;17;4°;4°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;291710;Femenino;17;17;4°;4°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;291933;Femenino;17;17;4°;4°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;292023;Femenino;17;17;4°;4°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;293381;Femenino;16;16;4°;4°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;293382;Femenino;16;16;4°;4°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;293400;Femenino;16;16;4°;4°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;293409;Femenino;17;17;4°;4°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;293417;Femenino;16;16;4°;4°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;293636;Femenino;16;16;4°;4°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;293676;Masculino;16;16;4°;4°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;296006;Masculino;16;16;4°;4°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;296803;Femenino;16;16;4°;4°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;296904;Femenino;16;16;4°;4°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;297027;Masculino;16;16;4°;4°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;297266;Femenino;16;16;4°;4°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;299357;Femenino;16;16;4°;4°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;299434;Femenino;17;17;4°;4°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;299442;Masculino;16;16;4°;4°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;301599;Masculino;16;16;4°;4°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;301616;Masculino;16;16;4°;4°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;301620;Masculino;16;16;4°;4°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;301635;Masculino;16;16;4°;4°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;301724;Masculino;16;16;4°;4°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;301727;Masculino;16;16;4°;4°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;302537;Femenino;16;16;4°;4°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;303481;Masculino;16;16;4°;4°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;303606;Masculino;16;16;4°;4°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;303782;Femenino;16;16;4°;4°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;303815;Femenino;16;16;4°;4°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;303859;Femenino;16;16;4°;4°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;305389;Femenino;16;16;4°;4°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;305527;Femenino;16;16;4°;4°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;306568;Masculino;17;17;4°;4°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;307550;Masculino;15;15;4°;4°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;308891;Femenino;16;16;4°;4°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;310308;Femenino;16;16;4°;4°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;310389;Masculino;16;16;4°;4°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;312381;Femenino;16;16;4°;4°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;312739;Masculino;16;16;4°;4°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;312867;Femenino;16;16;4°;4°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;314286;Femenino;16;16;4°;4°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;314341;Masculino;16;16;4°;4°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;316715;Femenino;16;16;4°;4°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;316869;Femenino;16;16;4°;4°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;342412;Masculino;16;16;4°;4°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;416275;Masculino;18;18;4°;4°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;459412;Femenino;16;16;4°;4°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;524289;Masculino;16;16;4°;4°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;596787;Masculino;18;18;4°;4°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;218903;Femenino;19;19;5°;5°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;227537;Femenino;18;18;5°;5°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;235551;Femenino;18;18;5°;5°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;243157;Femenino;18;18;5°;5°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;246475;Masculino;18;18;5°;5°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;247752;Femenino;18;18;5°;5°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;250062;Femenino;18;18;5°;5°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;251375;Femenino;18;18;5°;5°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;253069;Masculino;18;18;5°;5°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;253163;Femenino;18;18;5°;5°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;253267;Femenino;18;18;5°;5°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;253740;Femenino;17;17;5°;5°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;254851;Masculino;18;18;5°;5°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;254879;Femenino;18;18;5°;5°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;255151;Femenino;18;18;5°;5°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;255239;Masculino;18;18;5°;5°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;255241;Femenino;18;18;5°;5°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;255339;Femenino;18;18;5°;5°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;255463;Masculino;18;18;5°;5°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;255466;Femenino;18;18;5°;5°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;257147;Masculino;18;18;5°;5°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;257228;Femenino;18;18;5°;5°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;258528;Masculino;18;18;5°;5°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;258556;Femenino;18;18;5°;5°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;258646;Femenino;18;18;5°;5°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;258670;Femenino;18;18;5°;5°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;259624;Masculino;18;18;5°;5°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;260355;Femenino;18;18;5°;5°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;261475;Masculino;18;18;5°;5°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;263076;Masculino;18;18;5°;5°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;263747;Masculino;18;18;5°;5°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;264354;Masculino;17;17;5°;5°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;264979;Femenino;17;17;5°;5°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;265086;Femenino;17;17;5°;5°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;266581;Femenino;18;18;5°;5°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;269247;Masculino;17;17;5°;5°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;269327;Masculino;17;17;5°;5°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;269365;Femenino;17;17;5°;5°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;269997;Masculino;17;17;5°;5°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;270012;Masculino;17;17;5°;5°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;270079;Femenino;18;18;5°;5°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;270127;Femenino;18;18;5°;5°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;272563;Otro;17;17;5°;5°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;272643;Femenino;17;17;5°;5°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;272703;Femenino;17;17;5°;5°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;273344;Femenino;17;17;5°;5°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;273368;Femenino;17;17;5°;5°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;273389;Femenino;17;17;5°;5°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;274879;Femenino;17;17;5°;5°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;275191;Femenino;18;18;5°;5°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;275791;Femenino;17;17;5°;5°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;275835;Masculino;17;17;5°;5°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;277232;Masculino;17;17;5°;5°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;277296;Femenino;17;17;5°;5°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;278815;Femenino;17;17;5°;5°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;278936;Masculino;17;17;5°;5°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;279693;Femenino;17;17;5°;5°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;281102;Femenino;17;17;5°;5°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;281147;Femenino;17;17;5°;5°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;281466;Femenino;17;17;5°;5°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;281753;Femenino;17;17;5°;5°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;283437;Masculino;17;17;5°;5°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;284676;Masculino;17;17;5°;5°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;284811;Masculino;19;19;5°;5°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;284857;Masculino;17;17;5°;5°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;284994;Femenino;17;17;5°;5°;2da;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;286916;Masculino;17;17;5°;5°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;286941;Femenino;18;18;5°;5°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;347036;Femenino;17;17;5°;5°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;348902;Masculino;18;18;5°;5°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;459390;Masculino;18;18;5°;5°;3ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;526770;Masculino;17;17;5°;5°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
2023;603898;Femenino;17;17;5°;5°;1ra;Mañana;Presencial;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;LAS HERAS;LA CIENEGUITA;10%;Urbano;"-"
