Escuela_ID;CURSO_NORMALIZADO;División;DESEMPEÑO;Alumno_ID
1910;6°;A;Medio;7
1910;6°;B;Avanzado;14
1910;6°;B;Básico;1
1910;6°;B;Crítico;1
1910;6°;B;Medio;4
1910;7°;A;Avanzado;11
1910;7°;A;Básico;2
1910;7°;A;Crítico;3
1910;7°;A;Medio;1
1910;7°;B;Avanzado;8
1910;7°;B;Básico;1
1910;7°;B;Crítico;1
1910;7°;B;Medio;7
1913;2°;UNICA;Avanzado;2
1913;2°;UNICA;Básico;2
1913;2°;UNICA;Crítico;1
1913;2°;UNICA;Medio;6
1913;3°;única;Avanzado;9
1913;3°;única;Básico;6
1913;3°;única;Crítico;2
1913;3°;única;Medio;6
1913;4°;única;Avanzado;10
1913;4°;única;Básico;5
1913;4°;única;Medio;10
1913;5°;Unico;Avanzado;9
1913;5°;Unico;Básico;4
1913;5°;Unico;Crítico;5
1913;5°;Unico;Medio;11
1913;6°;única;Avanzado;14
1913;6°;única;Básico;1
1913;6°;única;Crítico;2
1913;6°;única;Medio;3
1913;7°;ÚNICA;Avanzado;5
1913;7°;ÚNICA;Básico;3
1913;7°;ÚNICA;Crítico;1
1913;7°;ÚNICA;Medio;22
1914;2°;A;Avanzado;1
1914;2°;A;Básico;9
1914;2°;A;Crítico;20
1914;2°;A;Medio;1
1914;3°;A;Básico;13
1914;3°;A;Crítico;10
1914;3°;A;Medio;5
1914;4°;A;Avanzado;1
1914;4°;A;Básico;13
1914;4°;A;Crítico;2
1914;4°;A;Medio;7
1914;5°;A;Avanzado;3
1914;5°;A;Básico;8
1914;5°;A;Crítico;17
1914;5°;A;Medio;3
1914;6°;A;Avanzado;7
1914;6°;A;Básico;4
1914;6°;A;Crítico;2
1914;6°;A;Medio;14
1914;7°;A;Avanzado;1
1914;7°;A;Básico;16
1914;7°;A;Crítico;4
1914;7°;A;Medio;8
1918;2°;A;Avanzado;5
1918;2°;A;Básico;9
1918;2°;A;Crítico;14
1918;2°;A;Medio;4
1918;3°;A;Avanzado;8
1918;3°;A;Básico;10
1918;3°;A;Crítico;7
1918;3°;A;Medio;6
1918;4°;A;Avanzado;16
1918;4°;A;Básico;7
1918;4°;A;Medio;9
1918;5°;A;Avanzado;14
1918;5°;A;Básico;6
1918;5°;A;Medio;10
1918;6°;A;Avanzado;15
1918;6°;A;Básico;5
1918;6°;A;Medio;7
1918;7°;A;Avanzado;12
1918;7°;A;Básico;4
1918;7°;A;Medio;14
1926;2°;A;Avanzado;6
1926;2°;A;Básico;10
1926;2°;A;Crítico;10
1926;2°;A;Medio;6
1926;2°;B;Avanzado;3
1926;2°;B;Básico;8
1926;2°;B;Crítico;11
1926;2°;B;Medio;4
1926;3°;A;Avanzado;13
1926;3°;A;Básico;4
1926;3°;A;Crítico;3
1926;3°;A;Medio;11
1926;3°;B;Avanzado;10
1926;3°;B;Básico;11
1926;3°;B;Crítico;2
1926;3°;B;Medio;9
1926;4°;A;Avanzado;11
1926;4°;A;Básico;10
1926;4°;A;Medio;12
1926;4°;B;Avanzado;13
1926;4°;B;Básico;5
1926;4°;B;Crítico;3
1926;4°;B;Medio;6
1926;5°;A;Avanzado;6
1926;5°;A;Básico;7
1926;5°;A;Crítico;2
1926;5°;A;Medio;18
1926;5°;B;Avanzado;8
1926;5°;B;Básico;9
1926;5°;B;Crítico;2
1926;5°;B;Medio;9
1926;6°;A;Avanzado;10
1926;6°;A;Básico;6
1926;6°;A;Crítico;2
1926;6°;A;Medio;10
1926;6°;B;Avanzado;9
1926;6°;B;Básico;7
1926;6°;B;Crítico;4
1926;6°;B;Medio;5
1926;7°;A;Avanzado;5
1926;7°;A;Básico;9
1926;7°;A;Crítico;1
1926;7°;A;Medio;19
1926;7°;B;Avanzado;5
1926;7°;B;Básico;6
1926;7°;B;Crítico;5
1926;7°;B;Medio;17
1935;2°;A;Avanzado;7
1935;2°;A;Básico;6
1935;2°;A;Medio;9
1935;3°;A;Avanzado;16
1935;3°;A;Básico;2
1935;3°;A;Medio;8
1935;4°;A;Avanzado;6
1935;4°;A;Básico;2
1935;4°;A;Medio;3
1935;5°;A;Avanzado;7
1935;5°;A;Básico;3
1935;5°;A;Medio;9
1935;6°;A;Avanzado;9
1935;6°;A;Medio;6
1935;7°;A;Avanzado;6
1935;7°;A;Medio;7
1936;2°;A;Avanzado;4
1936;2°;A;Básico;10
1936;2°;A;Crítico;5
1936;2°;A;Medio;4
1936;3°;A;Avanzado;12
1936;3°;A;Básico;6
1936;3°;A;Crítico;1
1936;3°;A;Medio;10
1936;4°;A;Avanzado;10
1936;4°;A;Básico;5
1936;4°;A;Crítico;1
1936;4°;A;Medio;8
1936;5°;A;Avanzado;7
1936;5°;A;Básico;8
1936;5°;A;Crítico;3
1936;5°;A;Medio;10
1936;6°;A;Avanzado;10
1936;6°;A;Básico;3
1936;6°;A;Crítico;1
1936;6°;A;Medio;11
1936;7°;A;Avanzado;1
1936;7°;A;Básico;9
1936;7°;A;Crítico;3
1936;7°;A;Medio;14
1947;1°;A;Avanzado;13
1947;1°;A;Básico;2
1947;1°;A;Crítico;2
1947;1°;A;Medio;20
1947;1°;B;Avanzado;12
1947;1°;B;Básico;2
1947;1°;B;Medio;22
1947;1°;C;Avanzado;10
1947;1°;C;Básico;4
1947;1°;C;Medio;21
1947;2°;A;Avanzado;15
1947;2°;A;Básico;4
1947;2°;A;Medio;14
1947;2°;B;Avanzado;17
1947;2°;B;Básico;4
1947;2°;B;Medio;12
1947;2°;C;Avanzado;18
1947;2°;C;Básico;3
1947;2°;C;Medio;9
1947;3°;E;Avanzado;15
1947;3°;E;Básico;7
1947;3°;E;Crítico;3
1947;3°;E;Medio;10
1947;3°;H;Avanzado;9
1947;3°;H;Básico;5
1947;3°;H;Crítico;4
1947;3°;H;Medio;11
1947;3°;I;Avanzado;14
1947;3°;I;Básico;3
1947;3°;I;Crítico;1
1947;3°;I;Medio;18
1947;4°;E;Avanzado;17
1947;4°;E;Básico;6
1947;4°;E;Crítico;3
1947;4°;E;Medio;9
1947;4°;H;Avanzado;17
1947;4°;H;Básico;1
1947;4°;H;Crítico;6
1947;4°;H;Medio;10
1947;4°;I;Avanzado;10
1947;4°;I;Crítico;8
1947;4°;I;Medio;13
1947;5°;E;Avanzado;17
1947;5°;E;Básico;5
1947;5°;E;Crítico;3
1947;5°;E;Medio;10
1947;5°;H;Avanzado;17
1947;5°;H;Básico;2
1947;5°;H;Medio;14
1947;5°;I;Avanzado;6
1947;5°;I;Básico;6
1947;5°;I;Crítico;2
1947;5°;I;Medio;9
1948;1°;B;Crítico;2
1948;3°;BEA;Crítico;3
1948;4°;BC;Crítico;4
1948;4°;BEA;Crítico;1
1948;5°;BC;Crítico;1
1949;1°;A;Avanzado;6
1949;1°;A;Básico;10
1949;1°;A;Medio;18
1949;1°;B;Avanzado;4
1949;1°;B;Básico;2
1949;1°;B;Crítico;3
1949;1°;B;Medio;25
1949;2°;A;Avanzado;4
1949;2°;A;Básico;7
1949;2°;A;Crítico;12
1949;2°;A;Medio;11
1949;2°;B;Avanzado;4
1949;2°;B;Básico;8
1949;2°;B;Crítico;6
1949;2°;B;Medio;17
1949;3°;A;Avanzado;4
1949;3°;A;Básico;5
1949;3°;A;Crítico;10
1949;3°;A;Medio;19
1949;3°;B;Crítico;34
1951;1°;A;Avanzado;7
1951;1°;A;Básico;7
1951;1°;A;Medio;18
1951;1°;B;Avanzado;2
1951;1°;B;Básico;6
1951;1°;B;Crítico;2
1951;1°;B;Medio;21
1951;1°;C;Avanzado;4
1951;1°;C;Básico;6
1951;1°;C;Crítico;1
1951;1°;C;Medio;21
1951;2°;A;Avanzado;4
1951;2°;A;Básico;6
1951;2°;A;Crítico;4
1951;2°;A;Medio;15
1951;2°;B;Avanzado;1
1951;2°;B;Básico;14
1951;2°;B;Crítico;6
1951;2°;B;Medio;10
1951;2°;C;Avanzado;4
1951;2°;C;Básico;14
1951;2°;C;Crítico;2
1951;2°;C;Medio;11
1951;3°;A;Avanzado;4
1951;3°;A;Básico;11
1951;3°;A;Crítico;4
1951;3°;A;Medio;14
1951;3°;B;Avanzado;5
1951;3°;B;Básico;8
1951;3°;B;Crítico;3
1951;3°;B;Medio;15
1951;3°;C;Avanzado;2
1951;3°;C;Básico;9
1951;3°;C;Crítico;10
1951;3°;C;Medio;9
1951;4°;A;Básico;8
1951;4°;A;Crítico;6
1951;4°;A;Medio;9
1951;4°;B;Avanzado;3
1951;4°;B;Básico;13
1951;4°;B;Crítico;1
1951;4°;B;Medio;14
1951;4°;C;Avanzado;4
1951;4°;C;Básico;5
1951;4°;C;Crítico;4
1951;4°;C;Medio;19
1951;5°;A ;Avanzado;1
1951;5°;A ;Básico;12
1951;5°;A ;Crítico;4
1951;5°;A ;Medio;7
1951;5°;B;Avanzado;2
1951;5°;B;Básico;14
1951;5°;B;Crítico;2
1951;5°;B;Medio;12
1951;5°;C;Básico;12
1951;5°;C;Crítico;7
1951;5°;C;Medio;7
1952;1°;ÚNICA;Avanzado;8
1952;1°;ÚNICA;Básico;3
1952;1°;ÚNICA;Crítico;4
1952;1°;ÚNICA;Medio;18
1952;2°;ÚNICA;Básico;1
1952;2°;ÚNICA;Crítico;1
1952;3°;ÚNICA;Crítico;2
1952;4°;ÚNICA;Crítico;3
1952;5°;ÚNICA;Avanzado;3
1952;5°;ÚNICA;Básico;7
1952;5°;ÚNICA;Crítico;3
1952;5°;ÚNICA;Medio;15
1953;1°;ÚNICA;Básico;12
1953;1°;ÚNICA;Medio;20
1953;2°;ÚNICA;Avanzado;4
1953;2°;ÚNICA;Básico;3
1953;2°;ÚNICA;Crítico;9
1953;2°;ÚNICA;Medio;13
1953;3°;ÚNICA;Avanzado;8
1953;3°;ÚNICA;Básico;3
1953;3°;ÚNICA;Crítico;4
1953;3°;ÚNICA;Medio;20
1953;4°;ÚNICA;Avanzado;2
1953;4°;ÚNICA;Básico;8
1953;4°;ÚNICA;Crítico;1
1953;4°;ÚNICA;Medio;21
1953;5°;ÚNICA;Avanzado;1
1953;5°;ÚNICA;Básico;8
1953;5°;ÚNICA;Crítico;6
1953;5°;ÚNICA;Medio;12
1954;1°;A;Avanzado;5
1954;1°;A;Básico;5
1954;1°;A;Crítico;1
1954;1°;A;Medio;18
1954;1°;B;Avanzado;1
1954;1°;B;Básico;4
1954;1°;B;Crítico;1
1954;1°;B;Medio;21
1954;1°;C;Avanzado;3
1954;1°;C;Básico;4
1954;1°;C;Crítico;2
1954;1°;C;Medio;19
1954;2°;A;Avanzado;8
1954;2°;A;Básico;8
1954;2°;A;Crítico;6
1954;2°;A;Medio;17
1954;2°;B;Avanzado;8
1954;2°;B;Básico;7
1954;2°;B;Crítico;4
1954;2°;B;Medio;19
1954;3°;A (H);Avanzado;10
1954;3°;A (H);Básico;2
1954;3°;A (H);Crítico;5
1954;3°;A (H);Medio;18
1954;3°;B (H);Avanzado;15
1954;3°;B (H);Básico;3
1954;3°;B (H);Crítico;4
1954;3°;B (H);Medio;11
1954;4°;E;Avanzado;6
1954;4°;E;Básico;5
1954;4°;E;Crítico;5
1954;4°;E;Medio;16
1954;4°;H;Avanzado;3
1954;4°;H;Básico;3
1954;4°;H;Medio;20
1954;5°;A (H);Avanzado;12
1954;5°;A (H);Básico;7
1954;5°;A (H);Medio;13
1954;5°;B;Avanzado;2
1954;5°;B;Básico;12
1954;5°;B;Crítico;5
1954;5°;B;Medio;12
1955;1°;A;Avanzado;6
1955;1°;A;Básico;3
1955;1°;A;Medio;28
1955;1°;b;Avanzado;9
1955;1°;b;Básico;1
1955;1°;b;Crítico;5
1955;1°;b;Medio;23
1955;2°;A;Avanzado;8
1955;2°;A;Básico;8
1955;2°;A;Crítico;3
1955;2°;A;Medio;9
1955;2°;B;Avanzado;7
1955;2°;B;Básico;8
1955;2°;B;Medio;12
1955;3°;ECONOMIA;Avanzado;4
1955;3°;ECONOMIA;Básico;4
1955;3°;ECONOMIA;Crítico;2
1955;3°;ECONOMIA;Medio;12
1955;3°;HUMANIDADES;Avanzado;7
1955;3°;HUMANIDADES;Básico;4
1955;3°;HUMANIDADES;Crítico;3
1955;3°;HUMANIDADES;Medio;15
1955;4°;ECONOMIA;Avanzado;13
1955;4°;ECONOMIA;Básico;6
1955;4°;ECONOMIA;Crítico;1
1955;4°;ECONOMIA;Medio;15
1955;4°;HUMANIDADES;Avanzado;6
1955;4°;HUMANIDADES;Básico;8
1955;4°;HUMANIDADES;Crítico;1
1955;4°;HUMANIDADES;Medio;19
1955;5°;ECONOMIA;Avanzado;3
1955;5°;ECONOMIA;Básico;6
1955;5°;ECONOMIA;Crítico;5
1955;5°;ECONOMIA;Medio;7
1955;5°;HUMANIDADES;Avanzado;1
1955;5°;HUMANIDADES;Básico;13
1955;5°;HUMANIDADES;Crítico;3
1955;5°;HUMANIDADES;Medio;13
1956;1°;A;Avanzado;12
1956;1°;A;Básico;3
1956;1°;A;Medio;17
1956;1°;B;Avanzado;6
1956;1°;B;Básico;1
1956;1°;B;Crítico;1
1956;1°;B;Medio;24
1956;1°;C;Avanzado;3
1956;1°;C;Básico;3
1956;1°;C;Crítico;3
1956;1°;C;Medio;23
1956;2°;A;Avanzado;12
1956;2°;A;Básico;6
1956;2°;A;Crítico;1
1956;2°;A;Medio;13
1956;2°;B;Avanzado;18
1956;2°;B;Básico;4
1956;2°;B;Crítico;1
1956;2°;B;Medio;9
1956;2°;C;Avanzado;21
1956;2°;C;Básico;3
1956;2°;C;Medio;8
1956;3°;A;Avanzado;7
1956;3°;A;Básico;4
1956;3°;A;Crítico;6
1956;3°;A;Medio;15
1956;3°;B;Avanzado;15
1956;3°;B;Básico;3
1956;3°;B;Crítico;2
1956;3°;B;Medio;10
1956;3°;C;Avanzado;19
1956;3°;C;Básico;1
1956;3°;C;Medio;12
1956;4°;A;Avanzado;5
1956;4°;A;Básico;7
1956;4°;A;Crítico;4
1956;4°;A;Medio;14
1956;4°;B;Avanzado;7
1956;4°;B;Básico;8
1956;4°;B;Crítico;1
1956;4°;B;Medio;16
1956;4°;C;Avanzado;9
1956;4°;C;Básico;1
1956;4°;C;Crítico;5
1956;4°;C;Medio;17
1956;5°;A;Avanzado;11
1956;5°;A;Básico;8
1956;5°;A;Crítico;1
1956;5°;A;Medio;10
1956;5°;B;Básico;13
1956;5°;B;Crítico;10
1956;5°;B;Medio;9
1956;5°;C;Avanzado;7
1956;5°;C;Básico;2
1956;5°;C;Crítico;6
1956;5°;C;Medio;15
1957;1°;1;Básico;2
1957;1°;1;Crítico;2
1957;1°;1;Medio;27
1957;1°;2;Avanzado;5
1957;1°;2;Básico;2
1957;1°;2;Crítico;3
1957;1°;2;Medio;21
1957;1°;3;Avanzado;5
1957;1°;3;Básico;3
1957;1°;3;Crítico;4
1957;1°;3;Medio;19
1957;2°;1;Avanzado;6
1957;2°;1;Básico;5
1957;2°;1;Crítico;1
1957;2°;1;Medio;19
1957;2°;2;Avanzado;8
1957;2°;2;Básico;4
1957;2°;2;Crítico;4
1957;2°;2;Medio;15
1957;2°;3;Avanzado;4
1957;2°;3;Básico;11
1957;2°;3;Medio;15
1957;3°;1;Avanzado;2
1957;3°;1;Básico;4
1957;3°;1;Crítico;10
1957;3°;1;Medio;8
1957;3°;2;Avanzado;8
1957;3°;2;Básico;5
1957;3°;2;Crítico;1
1957;3°;2;Medio;12
1957;3°;3;Avanzado;3
1957;3°;3;Básico;9
1957;3°;3;Crítico;5
1957;3°;3;Medio;15
1957;4°;1;Avanzado;3
1957;4°;1;Básico;6
1957;4°;1;Crítico;2
1957;4°;1;Medio;16
1957;4°;2;Avanzado;3
1957;4°;2;Básico;7
1957;4°;2;Crítico;1
1957;4°;2;Medio;17
1957;4°;3;Avanzado;9
1957;4°;3;Básico;3
1957;4°;3;Crítico;1
1957;4°;3;Medio;14
1957;5°;1;Avanzado;1
1957;5°;1;Básico;8
1957;5°;1;Crítico;2
1957;5°;1;Medio;11
1957;5°;2;Avanzado;4
1957;5°;2;Básico;5
1957;5°;2;Medio;8
1957;5°;3;Avanzado;1
1957;5°;3;Básico;9
1957;5°;3;Crítico;7
1957;5°;3;Medio;10
1958;1°;A;Avanzado;7
1958;1°;A;Básico;2
1958;1°;A;Crítico;4
1958;1°;A;Medio;21
1958;1°;B;Avanzado;2
1958;1°;B;Básico;5
1958;1°;B;Crítico;3
1958;1°;B;Medio;20
1958;2°;A;Avanzado;5
1958;2°;A;Básico;8
1958;2°;A;Crítico;2
1958;2°;A;Medio;21
1958;2°;B;Avanzado;4
1958;2°;B;Básico;14
1958;2°;B;Crítico;8
1958;2°;B;Medio;10
1958;3°;NATURALES;Avanzado;6
1958;3°;NATURALES;Básico;9
1958;3°;NATURALES;Crítico;2
1958;3°;NATURALES;Medio;14
1958;3°;SOCIALES;Avanzado;6
1958;3°;SOCIALES;Básico;8
1958;3°;SOCIALES;Crítico;3
1958;3°;SOCIALES;Medio;13
1958;4°;NATURALES;Avanzado;10
1958;4°;NATURALES;Básico;7
1958;4°;NATURALES;Crítico;1
1958;4°;NATURALES;Medio;14
1958;4°;SOCIALES;Básico;6
1958;4°;SOCIALES;Crítico;1
1958;4°;SOCIALES;Medio;16
1958;5°;NATURALES;Avanzado;5
1958;5°;NATURALES;Básico;11
1958;5°;NATURALES;Crítico;7
1958;5°;NATURALES;Medio;9
1958;5°;SOCIALES;Avanzado;5
1958;5°;SOCIALES;Básico;6
1958;5°;SOCIALES;Crítico;2
1958;5°;SOCIALES;Medio;13
1959;1°;A;Avanzado;11
1959;1°;A;Básico;1
1959;1°;A;Crítico;1
1959;1°;A;Medio;23
1959;1°;B;Avanzado;9
1959;1°;B;Básico;2
1959;1°;B;Crítico;1
1959;1°;B;Medio;24
1959;2°;A;Avanzado;5
1959;2°;A;Básico;2
1959;2°;A;Crítico;1
1959;2°;A;Medio;24
1959;2°;B;Avanzado;7
1959;2°;B;Básico;5
1959;2°;B;Crítico;2
1959;2°;B;Medio;17
1959;3°;A;Básico;5
1959;3°;A;Crítico;2
1959;3°;A;Medio;7
1959;3°;B;Avanzado;3
1959;3°;B;Básico;9
1959;3°;B;Crítico;6
1959;3°;B;Medio;12
1959;3°;C;Avanzado;2
1959;3°;C;Crítico;2
1959;3°;C;Medio;7
1959;4°;A;Avanzado;4
1959;4°;A;Básico;7
1959;4°;A;Crítico;1
1959;4°;A;Medio;10
1959;4°;B;Avanzado;6
1959;4°;B;Básico;4
1959;4°;B;Crítico;2
1959;4°;B;Medio;9
1959;4°;C;Avanzado;3
1959;4°;C;Básico;7
1959;4°;C;Crítico;5
1959;4°;C;Medio;4
1959;5°;A;Avanzado;7
1959;5°;A;Básico;2
1959;5°;A;Crítico;4
1959;5°;A;Medio;13
1959;5°;B;Básico;11
1959;5°;B;Crítico;6
1959;5°;B;Medio;1
1959;5°;C;Avanzado;7
1959;5°;C;Básico;2
1959;5°;C;Crítico;3
1959;5°;C;Medio;8
1960;1°;B;Crítico;2
1960;2°;B;Crítico;1
1960;3°;NAT - A;Crítico;1
1960;3°;NAT - A;Medio;1
1960;3°;NAT - B;Avanzado;6
1960;3°;NAT - B;Básico;1
1960;3°;NAT - B;Crítico;1
1960;3°;NAT - B;Medio;6
1960;4°;NAT;Crítico;3
1960;4°;NAT;Medio;1
1960;5°;NAT;Avanzado;1
1960;5°;NAT;Básico;3
1960;5°;NAT;Crítico;4
1960;5°;NAT;Medio;7
1961;1°;U;Básico;6
1961;1°;U;Crítico;3
1961;1°;U;Medio;1
1961;2°;U;Básico;3
1961;2°;U;Crítico;3
1961;2°;U;Medio;2
1961;3°;U;Básico;2
1961;3°;U;Crítico;4
1961;4°;U;Básico;2
1961;4°;U;Crítico;7
1961;5°;U;Básico;1
1961;5°;U;Crítico;6
1962;1°;A;Avanzado;4
1962;1°;A;Básico;5
1962;1°;A;Crítico;1
1962;1°;A;Medio;9
1962;1°;B;Avanzado;2
1962;1°;B;Básico;2
1962;1°;B;Medio;13
1962;2°;única;Avanzado;6
1962;2°;única;Básico;7
1962;2°;única;Crítico;2
1962;2°;única;Medio;10
1962;3°;A;Avanzado;8
1962;3°;A;Básico;2
1962;3°;A;Crítico;1
1962;3°;A;Medio;10
1962;3°;B;Avanzado;3
1962;3°;B;Básico;4
1962;3°;B;Crítico;4
1962;3°;B;Medio;10
1962;4°;Única;Avanzado;3
1962;4°;Única;Básico;4
1962;4°;Única;Crítico;4
1962;4°;Única;Medio;9
1962;5°;Única;Avanzado;2
1962;5°;Única;Básico;6
1962;5°;Única;Crítico;2
1962;5°;Única;Medio;13
1964;1°;A;Avanzado;5
1964;1°;A;Básico;9
1964;1°;A;Crítico;2
1964;1°;A;Medio;15
1964;1°;B;Avanzado;2
1964;1°;B;Básico;7
1964;1°;B;Crítico;3
1964;1°;B;Medio;19
1964;2°;A;Avanzado;8
1964;2°;A;Básico;11
1964;2°;A;Crítico;2
1964;2°;A;Medio;11
1964;2°;B;Avanzado;7
1964;2°;B;Básico;4
1964;2°;B;Crítico;3
1964;2°;B;Medio;14
1964;3°;BACHILLER CS. NATURA;Básico;12
1964;3°;BACHILLER CS. NATURA;Crítico;10
1964;3°;BACHILLER CS. NATURA;Medio;6
1964;3°;BACHILLER EN HUMANID;Básico;14
1964;3°;BACHILLER EN HUMANID;Crítico;9
1964;3°;BACHILLER EN HUMANID;Medio;4
1964;4°;BACHILLER CS, NATURA;Avanzado;7
1964;4°;BACHILLER CS, NATURA;Básico;7
1964;4°;BACHILLER CS, NATURA;Crítico;4
1964;4°;BACHILLER CS, NATURA;Medio;7
1964;4°;BACHILLER EN HUMANID;Avanzado;2
1964;4°;BACHILLER EN HUMANID;Básico;14
1964;4°;BACHILLER EN HUMANID;Crítico;4
1964;4°;BACHILLER EN HUMANID;Medio;7
1964;5°;POLIMODAL CS. NATURA;Avanzado;3
1964;5°;POLIMODAL CS. NATURA;Básico;6
1964;5°;POLIMODAL CS. NATURA;Crítico;2
1964;5°;POLIMODAL CS. NATURA;Medio;17
1964;5°;POLIMODAL EN HUMANID;Avanzado;1
1964;5°;POLIMODAL EN HUMANID;Básico;9
1964;5°;POLIMODAL EN HUMANID;Crítico;5
1964;5°;POLIMODAL EN HUMANID;Medio;7
1970;1°;PRIMERA;Avanzado;2
1970;1°;PRIMERA;Básico;5
1970;1°;PRIMERA;Crítico;2
1970;1°;PRIMERA;Medio;25
1970;1°;SEGUNDA;Básico;3
1970;1°;SEGUNDA;Crítico;5
1970;1°;SEGUNDA;Medio;19
1970;2°;PRIMERA;Avanzado;2
1970;2°;PRIMERA;Básico;11
1970;2°;PRIMERA;Crítico;7
1970;2°;PRIMERA;Medio;7
1970;2°;SEGUNDA;Avanzado;1
1970;2°;SEGUNDA;Básico;9
1970;2°;SEGUNDA;Crítico;7
1970;2°;SEGUNDA;Medio;13
1970;3°;PRIMERA;Avanzado;3
1970;3°;PRIMERA;Básico;10
1970;3°;PRIMERA;Crítico;11
1970;3°;PRIMERA;Medio;9
1970;3°;SEGUNDA;Básico;4
1970;3°;SEGUNDA;Crítico;7
1970;3°;SEGUNDA;Medio;11
1970;4°;PRIMERA;Avanzado;5
1970;4°;PRIMERA;Básico;13
1970;4°;PRIMERA;Medio;7
1970;4°;SEGUNDA;Avanzado;3
1970;4°;SEGUNDA;Básico;3
1970;4°;SEGUNDA;Crítico;12
1970;4°;SEGUNDA;Medio;1
1970;5°;PRIMERA;Avanzado;3
1970;5°;PRIMERA;Básico;7
1970;5°;PRIMERA;Crítico;6
1970;5°;PRIMERA;Medio;5
1970;5°;SEGUNDA;Avanzado;2
1970;5°;SEGUNDA;Básico;6
1970;5°;SEGUNDA;Crítico;5
1970;5°;SEGUNDA;Medio;7
1975;1°;Primer Año;Avanzado;30
1975;1°;Primer Año;Medio;1
1975;2°;Segundo Año;Avanzado;4
1975;2°;Segundo Año;Básico;1
1975;2°;Segundo Año;Crítico;1
1975;2°;Segundo Año;Medio;27
1975;3°;Tercer Año;Avanzado;1
1975;3°;Tercer Año;Básico;2
1975;3°;Tercer Año;Crítico;1
1975;3°;Tercer Año;Medio;12
1975;5°;Quinto Año;Avanzado;1
1975;5°;Quinto Año;Básico;1
1975;5°;Quinto Año;Crítico;4
1975;5°;Quinto Año;Medio;17
1979;1°;A;Avanzado;8
1979;1°;A;Básico;3
1979;1°;A;Crítico;1
1979;1°;A;Medio;18
1979;1°;B;Avanzado;6
1979;1°;B;Básico;7
1979;1°;B;Crítico;2
1979;1°;B;Medio;14
1979;1°;C;Avanzado;4
1979;1°;C;Básico;3
1979;1°;C;Crítico;3
1979;1°;C;Medio;19
1979;1°;D;Avanzado;5
1979;1°;D;Básico;6
1979;1°;D;Crítico;1
1979;1°;D;Medio;18
1979;2°;A;Avanzado;10
1979;2°;A;Básico;9
1979;2°;A;Medio;17
1979;2°;B;Avanzado;8
1979;2°;B;Básico;12
1979;2°;B;Crítico;1
1979;2°;B;Medio;15
1979;2°;C;Avanzado;8
1979;2°;C;Básico;11
1979;2°;C;Medio;16
1979;2°;D;Avanzado;5
1979;2°;D;Básico;10
1979;2°;D;Crítico;2
1979;2°;D;Medio;17
1979;3°;A;Avanzado;7
1979;3°;A;Básico;5
1979;3°;A;Crítico;3
1979;3°;A;Medio;20
1979;3°;B;Avanzado;8
1979;3°;B;Básico;7
1979;3°;B;Crítico;1
1979;3°;B;Medio;18
1979;3°;C;Avanzado;5
1979;3°;C;Básico;6
1979;3°;C;Crítico;2
1979;3°;C;Medio;14
1979;3°;D;Avanzado;5
1979;3°;D;Básico;8
1979;3°;D;Crítico;2
1979;3°;D;Medio;17
1979;4°;A;Avanzado;6
1979;4°;A;Básico;8
1979;4°;A;Crítico;3
1979;4°;A;Medio;17
1979;4°;B;Avanzado;1
1979;4°;B;Básico;6
1979;4°;B;Crítico;2
1979;4°;B;Medio;14
1979;4°;C;Avanzado;9
1979;4°;C;Básico;10
1979;4°;C;Crítico;1
1979;4°;C;Medio;9
1979;4°;D;Avanzado;6
1979;4°;D;Básico;8
1979;4°;D;Crítico;3
1979;4°;D;Medio;17
1979;5°;A;Avanzado;1
1979;5°;A;Básico;16
1979;5°;A;Crítico;4
1979;5°;A;Medio;10
1979;5°;B;Avanzado;1
1979;5°;B;Básico;10
1979;5°;B;Crítico;2
1979;5°;B;Medio;12
1979;5°;C;Avanzado;2
1979;5°;C;Básico;6
1979;5°;C;Crítico;2
1979;5°;C;Medio;26
1979;5°;D;Avanzado;2
1979;5°;D;Básico;13
1979;5°;D;Crítico;1
1979;5°;D;Medio;20
1980;1°;SECUNDARIO A ;Avanzado;6
1980;1°;SECUNDARIO A ;Básico;2
1980;1°;SECUNDARIO A ;Crítico;1
1980;1°;SECUNDARIO A ;Medio;21
1980;1°;SECUNDARIO B;Avanzado;5
1980;1°;SECUNDARIO B;Medio;25
1980;1°;SECUNDARIO C ;Avanzado;15
1980;1°;SECUNDARIO C ;Medio;15
1980;2°;SECUNDARIO A;Avanzado;19
1980;2°;SECUNDARIO A;Medio;6
1980;2°;SECUNDARIO B;Avanzado;17
1980;2°;SECUNDARIO B;Básico;1
1980;2°;SECUNDARIO B;Crítico;1
1980;2°;SECUNDARIO B;Medio;10
1980;2°;SECUNDARIO C;Avanzado;26
1980;2°;SECUNDARIO C;Medio;2
1980;3°;BACHILLER A;Avanzado;24
1980;3°;BACHILLER A;Crítico;1
1980;3°;BACHILLER A;Medio;4
1980;3°;BACHILLER B;Avanzado;18
1980;3°;BACHILLER B;Básico;1
1980;3°;BACHILLER B;Crítico;3
1980;3°;BACHILLER B;Medio;8
1980;3°;BACHILLER C;Avanzado;13
1980;3°;BACHILLER C;Básico;1
1980;3°;BACHILLER C;Crítico;1
1980;3°;BACHILLER C;Medio;12
1980;4°;BACHILLER A;Avanzado;14
1980;4°;BACHILLER A;Básico;6
