Alumno_ID;DESEMPEÑO;Operativo;CURSO_NORMALIZADO;Curso;División;Ausente;Cantidad_de_palabras;Prosodia;Incluido;Turno;Modalidad;Nivel;Nivel_Unificado;Gestión;Supervisión;Escuela_ID;Departamento;Localidad;zona;Regional;ciclo_lectivo;separador
625707;Crítico;Operativo 2023 Instancia II;2°;2°;B;No;6;1;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
625708;Básico;Operativo 2023 Instancia II;2°;2°;B;No;23;1;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
689414;Avanzado;Operativo 2023 Instancia II;2°;2°;B;No;88;2;Si;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
714348;Medio;Operativo 2023 Instancia II;2°;2°;B;No;64;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
760911;Medio;Operativo 2023 Instancia II;2°;2°;B;No;60;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
777119;Básico;Operativo 2023 Instancia II;2°;2°;B;No;27;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
777146;Básico;Operativo 2023 Instancia II;2°;2°;B;No;17;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
777326;Medio;Operativo 2023 Instancia II;2°;2°;B;No;50;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
777372;Crítico;Operativo 2023 Instancia II;2°;2°;B;No;8;1;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
777407;Crítico;Operativo 2023 Instancia II;2°;2°;B;No;6;1;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
777752;Crítico;Operativo 2023 Instancia II;2°;2°;B;No;12;1;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
777986;Crítico;Operativo 2023 Instancia II;2°;2°;B;No;6;1;Si;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
778014;Básico;Operativo 2023 Instancia II;2°;2°;B;No;26;1;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
778030;Crítico;Operativo 2023 Instancia II;2°;2°;B;No;6;1;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
778067;Básico;Operativo 2023 Instancia II;2°;2°;B;No;23;1;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
778075;Medio;Operativo 2023 Instancia II;2°;2°;B;No;63;1;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
778114;Crítico;Operativo 2023 Instancia II;2°;2°;B;No;6;1;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
778161;Crítico;Operativo 2023 Instancia II;2°;2°;B;No;7;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
783928;Crítico;Operativo 2023 Instancia II;2°;2°;B;No;10;1;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
784071;Básico;Operativo 2023 Instancia II;2°;2°;B;No;25;1;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
784076;Medio;Operativo 2023 Instancia II;2°;2°;B;No;50;1;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
784098;Crítico;Operativo 2023 Instancia II;2°;2°;B;No;6;1;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
785948;Básico;Operativo 2023 Instancia II;2°;2°;B;No;26;1;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
791547;Crítico;Operativo 2023 Instancia II;2°;2°;B;No;4;1;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
812210;Básico;Operativo 2023 Instancia II;2°;2°;B;No;17;1;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
812664;Avanzado;Operativo 2023 Instancia II;2°;2°;B;No;79;3;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
850612;Crítico;Operativo 2023 Instancia II;2°;2°;B;No;5;1;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
621789;Crítico;Operativo 2023 Instancia II;2°;2°;C;No;1;1;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
640952;Crítico;Operativo 2023 Instancia II;2°;2°;C;No;1;1;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
640980;Crítico;Operativo 2023 Instancia II;2°;2°;C;No;1;1;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
692457;Avanzado;Operativo 2023 Instancia II;2°;2°;C;No;83;0;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
763404;Crítico;Operativo 2023 Instancia II;2°;2°;C;No;7;2;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
763431;Crítico;Operativo 2023 Instancia II;2°;2°;C;No;12;1;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
764745;Básico;Operativo 2023 Instancia II;2°;2°;C;No;30;2;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
775741;Crítico;Operativo 2023 Instancia II;2°;2°;C;No;1;1;Si;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
780988;Básico;Operativo 2023 Instancia II;2°;2°;C;No;35;1;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
782198;Crítico;Operativo 2023 Instancia II;2°;2°;C;No;1;1;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
782201;Básico;Operativo 2023 Instancia II;2°;2°;C;No;38;2;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
782232;Básico;Operativo 2023 Instancia II;2°;2°;C;No;20;2;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
782255;Básico;Operativo 2023 Instancia II;2°;2°;C;No;31;2;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
783596;Avanzado;Operativo 2023 Instancia II;2°;2°;C;No;83;2;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
783941;Crítico;Operativo 2023 Instancia II;2°;2°;C;No;5;1;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
783953;Medio;Operativo 2023 Instancia II;2°;2°;C;No;59;2;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
783982;Avanzado;Operativo 2023 Instancia II;2°;2°;C;No;88;2;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
783987;Crítico;Operativo 2023 Instancia II;2°;2°;C;No;1;1;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
784006;Básico;Operativo 2023 Instancia II;2°;2°;C;No;44;2;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
784009;Avanzado;Operativo 2023 Instancia II;2°;2°;C;No;71;2;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
784025;Básico;Operativo 2023 Instancia II;2°;2°;C;No;25;2;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
784788;Básico;Operativo 2023 Instancia II;2°;2°;C;No;30;2;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
789136;Crítico;Operativo 2023 Instancia II;2°;2°;C;No;1;1;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
789140;Básico;Operativo 2023 Instancia II;2°;2°;C;No;36;2;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
798505;Medio;Operativo 2023 Instancia II;2°;2°;C;No;51;2;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
838930;Básico;Operativo 2023 Instancia II;2°;2°;C;No;43;2;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
519718;Crítico;Operativo 2023 Instancia II;2°;2°;D;No;9;2;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
519794;Básico;Operativo 2023 Instancia II;2°;2°;D;No;27;2;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
602046;Crítico;Operativo 2023 Instancia II;2°;2°;D;No;1;1;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
624922;Crítico;Operativo 2023 Instancia II;2°;2°;D;No;15;2;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
682968;Crítico;Operativo 2023 Instancia II;2°;2°;D;No;3;1;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
749642;Básico;Operativo 2023 Instancia II;2°;2°;D;No;36;2;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
750436;Crítico;Operativo 2023 Instancia II;2°;2°;D;No;10;1;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
750853;Crítico;Operativo 2023 Instancia II;2°;2°;D;No;2;1;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
752782;Crítico;Operativo 2023 Instancia II;2°;2°;D;No;7;1;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
777341;Básico;Operativo 2023 Instancia II;2°;2°;D;No;29;2;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
780984;Medio;Operativo 2023 Instancia II;2°;2°;D;No;61;3;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
780990;Medio;Operativo 2023 Instancia II;2°;2°;D;No;59;3;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
782117;Crítico;Operativo 2023 Instancia II;2°;2°;D;No;1;1;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
782211;Crítico;Operativo 2023 Instancia II;2°;2°;D;No;11;2;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
782223;Crítico;Operativo 2023 Instancia II;2°;2°;D;No;9;2;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
782227;Crítico;Operativo 2023 Instancia II;2°;2°;D;No;7;1;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
782236;Crítico;Operativo 2023 Instancia II;2°;2°;D;No;5;3;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
782260;Medio;Operativo 2023 Instancia II;2°;2°;D;No;61;3;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
783746;Medio;Operativo 2023 Instancia II;2°;2°;D;No;52;3;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
784014;Crítico;Operativo 2023 Instancia II;2°;2°;D;No;11;2;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
784015;Crítico;Operativo 2023 Instancia II;2°;2°;D;No;8;1;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
784031;Crítico;Operativo 2023 Instancia II;2°;2°;D;No;1;1;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
784052;Crítico;Operativo 2023 Instancia II;2°;2°;D;No;8;2;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
803794;Crítico;Operativo 2023 Instancia II;2°;2°;D;No;2;1;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
838931;Medio;Operativo 2023 Instancia II;2°;2°;D;No;49;3;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
858757;Crítico;Operativo 2023 Instancia II;2°;2°;D;No;9;1;No;Tarde;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
515093;Medio;Operativo 2023 Instancia II;3°;3°;A;No;79;1;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
515638;Avanzado;Operativo 2023 Instancia II;3°;3°;A;No;127;3;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
517130;Avanzado;Operativo 2023 Instancia II;3°;3°;A;No;97;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
517775;Medio;Operativo 2023 Instancia II;3°;3°;A;No;77;2;Si;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
518480;Avanzado;Operativo 2023 Instancia II;3°;3°;A;No;102;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
614920;Medio;Operativo 2023 Instancia II;3°;3°;A;No;85;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
624643;Avanzado;Operativo 2023 Instancia II;3°;3°;A;No;91;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
625739;Básico;Operativo 2023 Instancia II;3°;3°;A;No;58;1;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
626948;Básico;Operativo 2023 Instancia II;3°;3°;A;No;49;1;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
634301;Avanzado;Operativo 2023 Instancia II;3°;3°;A;No;125;3;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
691944;Avanzado;Operativo 2023 Instancia II;3°;3°;A;No;102;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
691948;Avanzado;Operativo 2023 Instancia II;3°;3°;A;No;128;3;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
691957;Crítico;Operativo 2023 Instancia II;3°;3°;A;No;3;1;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
691972;Avanzado;Operativo 2023 Instancia II;3°;3°;A;No;100;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
691995;Medio;Operativo 2023 Instancia II;3°;3°;A;No;78;1;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
692003;Avanzado;Operativo 2023 Instancia II;3°;3°;A;No;147;3;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
692027;Básico;Operativo 2023 Instancia II;3°;3°;A;No;59;1;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
692034;Crítico;Operativo 2023 Instancia II;3°;3°;A;No;25;1;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
692283;Medio;Operativo 2023 Instancia II;3°;3°;A;No;72;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
701730;Crítico;Operativo 2023 Instancia II;3°;3°;A;No;28;1;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
701774;Avanzado;Operativo 2023 Instancia II;3°;3°;A;No;104;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
701815;Básico;Operativo 2023 Instancia II;3°;3°;A;No;48;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
701880;Básico;Operativo 2023 Instancia II;3°;3°;A;No;53;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
701908;Crítico;Operativo 2023 Instancia II;3°;3°;A;No;28;1;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
702128;Avanzado;Operativo 2023 Instancia II;3°;3°;A;No;120;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
706888;Básico;Operativo 2023 Instancia II;3°;3°;A;No;60;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
707771;Medio;Operativo 2023 Instancia II;3°;3°;A;No;88;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
708372;Básico;Operativo 2023 Instancia II;3°;3°;A;No;42;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
708743;Avanzado;Operativo 2023 Instancia II;3°;3°;A;No;123;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
742751;Avanzado;Operativo 2023 Instancia II;3°;3°;A;No;125;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
749206;Avanzado;Operativo 2023 Instancia II;3°;3°;A;No;161;3;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
514937;Básico;Operativo 2023 Instancia II;3°;3°;B;No;50;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
515640;Avanzado;Operativo 2023 Instancia II;3°;3°;B;No;102;3;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
516920;Avanzado;Operativo 2023 Instancia II;3°;3°;B;No;102;3;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
609856;Avanzado;Operativo 2023 Instancia II;3°;3°;B;No;102;3;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
612640;Básico;Operativo 2023 Instancia II;3°;3°;B;No;59;3;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
614672;Básico;Operativo 2023 Instancia II;3°;3°;B;No;58;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
623602;Medio;Operativo 2023 Instancia II;3°;3°;B;No;75;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
624660;Avanzado;Operativo 2023 Instancia II;3°;3°;B;No;102;3;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
634226;Crítico;Operativo 2023 Instancia II;3°;3°;B;No;10;1;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
691141;Básico;Operativo 2023 Instancia II;3°;3°;B;No;59;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
691679;Avanzado;Operativo 2023 Instancia II;3°;3°;B;No;95;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
692081;Avanzado;Operativo 2023 Instancia II;3°;3°;B;No;102;3;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
692095;Avanzado;Operativo 2023 Instancia II;3°;3°;B;No;98;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
692108;Medio;Operativo 2023 Instancia II;3°;3°;B;No;83;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
692117;Crítico;Operativo 2023 Instancia II;3°;3°;B;No;4;1;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
692147;Básico;Operativo 2023 Instancia II;3°;3°;B;No;46;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
692156;Avanzado;Operativo 2023 Instancia II;3°;3°;B;No;100;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
692168;Avanzado;Operativo 2023 Instancia II;3°;3°;B;No;102;3;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
692219;Avanzado;Operativo 2023 Instancia II;3°;3°;B;No;102;3;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
692225;Medio;Operativo 2023 Instancia II;3°;3°;B;No;66;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
692432;Avanzado;Operativo 2023 Instancia II;3°;3°;B;No;95;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
693006;Básico;Operativo 2023 Instancia II;3°;3°;B;No;60;2;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
701764;Crítico;Operativo 2023 Instancia II;3°;3°;B;No;21;1;No;Mañana;Presencial;Primario;Primario;Pública;02 - Primario;1450;CAPITAL;SEGUNDA SECCION;10%;NORTE;2023;"**"
