Escuela_ID;CURSO_NORMALIZADO;División;Total_Alumnos_por_Escuela_ID_CURSO_NORMALIZADO_y_División;DESEMPEÑO;Total_Alumnos_por_Tipo_de_Desempeño;Desempeño_por_Escuela_CURSO_NORMALIZADO_Division
1027;1°;2;17;Avanzado;3;17.65
1027;1°;2;17;Básico;4;23.53
1027;1°;2;17;Crítico;3;17.65
1027;1°;2;17;Medio;7;41.18
1027;1°;3;19;Básico;9;47.37
1027;1°;3;19;Crítico;4;21.05
1027;1°;3;19;Medio;6;31.58
1027;1°;4;17;Avanzado;1;5.88
1027;1°;4;17;Básico;5;29.41
1027;1°;4;17;Crítico;3;17.65
1027;1°;4;17;Medio;8;47.06
1027;2°;1;20;Básico;8;40.0
1027;2°;1;20;Crítico;7;35.0
1027;2°;1;20;Medio;5;25.0
1027;2°;2;22;Básico;10;45.45
1027;2°;2;22;Crítico;7;31.82
1027;2°;2;22;Medio;5;22.73
1027;2°;3;24;Avanzado;2;8.33
1027;2°;3;24;Básico;10;41.67
1027;2°;3;24;Crítico;6;25.0
1027;2°;3;24;Medio;6;25.0
1027;3°;1;27;Básico;10;37.04
1027;3°;1;27;Crítico;15;55.56
1027;3°;1;27;Medio;2;7.41
1027;3°;2;27;Avanzado;1;3.7
1027;3°;2;27;Básico;8;29.63
1027;3°;2;27;Crítico;12;44.44
1027;3°;2;27;Medio;6;22.22
1027;4°;1;15;Básico;6;40.0
1027;4°;1;15;Crítico;4;26.67
1027;4°;1;15;Medio;5;33.33
1027;4°;2;14;Básico;5;35.71
1027;4°;2;14;Crítico;6;42.86
1027;4°;2;14;Medio;3;21.43
1027;5°;2;23;Avanzado;1;4.35
1027;5°;2;23;Básico;6;26.09
1027;5°;2;23;Crítico;14;60.87
1027;5°;2;23;Medio;2;8.7
1027;5°;U;23;Básico;10;43.48
1027;5°;U;23;Crítico;8;34.78
1027;5°;U;23;Medio;5;21.74
1027;6°;U;23;Avanzado;4;17.39
1027;6°;U;23;Básico;12;52.17
1027;6°;U;23;Crítico;3;13.04
1027;6°;U;23;Medio;4;17.39
1034;1°;1º;25;Básico;1;4.0
1034;1°;1º;25;Crítico;1;4.0
1034;1°;1º;25;Medio;23;92.0
1034;1°;2º;27;Avanzado;4;14.81
1034;1°;2º;27;Básico;4;14.81
1034;1°;2º;27;Crítico;3;11.11
1034;1°;2º;27;Medio;16;59.26
1034;1°;3º;25;Avanzado;1;4.0
1034;1°;3º;25;Básico;5;20.0
1034;1°;3º;25;Crítico;1;4.0
1034;1°;3º;25;Medio;18;72.0
1034;1°;4º;24;Avanzado;1;4.17
1034;1°;4º;24;Básico;5;20.83
1034;1°;4º;24;Crítico;3;12.5
1034;1°;4º;24;Medio;15;62.5
1034;2°;1º;30;Avanzado;1;3.33
1034;2°;1º;30;Básico;12;40.0
1034;2°;1º;30;Crítico;6;20.0
1034;2°;1º;30;Medio;11;36.67
1034;2°;2º;31;Avanzado;7;22.58
1034;2°;2º;31;Básico;10;32.26
1034;2°;2º;31;Crítico;3;9.68
1034;2°;2º;31;Medio;11;35.48
1034;2°;3º;30;Avanzado;3;10.0
1034;2°;3º;30;Básico;6;20.0
1034;2°;3º;30;Crítico;5;16.67
1034;2°;3º;30;Medio;16;53.33
1034;2°;4º;26;Avanzado;3;11.54
1034;2°;4º;26;Básico;10;38.46
1034;2°;4º;26;Crítico;2;7.69
1034;2°;4º;26;Medio;11;42.31
1034;3°;1º;28;Avanzado;9;32.14
1034;3°;1º;28;Básico;3;10.71
1034;3°;1º;28;Crítico;4;14.29
1034;3°;1º;28;Medio;12;42.86
1034;3°;2º;33;Avanzado;3;9.09
1034;3°;2º;33;Básico;10;30.3
1034;3°;2º;33;Crítico;11;33.33
1034;3°;2º;33;Medio;9;27.27
1034;3°;3º;31;Básico;3;9.68
1034;3°;3º;31;Crítico;19;61.29
1034;3°;3º;31;Medio;9;29.03
1034;4°;2º;38;Básico;14;36.84
1034;4°;2º;38;Crítico;12;31.58
1034;4°;2º;38;Medio;12;31.58
1034;4°;3º;39;Avanzado;2;5.13
1034;4°;3º;39;Básico;15;38.46
1034;4°;3º;39;Crítico;10;25.64
1034;4°;3º;39;Medio;12;30.77
1034;5°;2º;24;Básico;12;50.0
1034;5°;2º;24;Crítico;3;12.5
1034;5°;2º;24;Medio;9;37.5
1034;5°;3º;28;Avanzado;2;7.14
1034;5°;3º;28;Básico;9;32.14
1034;5°;3º;28;Crítico;4;14.29
1034;5°;3º;28;Medio;13;46.43
1034;6°;1º;27;Básico;9;33.33
1034;6°;1º;27;Crítico;7;25.93
1034;6°;1º;27;Medio;11;40.74
1034;6°;2°;25;Avanzado;2;8.0
1034;6°;2°;25;Básico;9;36.0
1034;6°;2°;25;Crítico;9;36.0
1034;6°;2°;25;Medio;5;20.0
1037;1°;1ra;30;Avanzado;1;3.33
1037;1°;1ra;30;Básico;9;30.0
1037;1°;1ra;30;Crítico;4;13.33
1037;1°;1ra;30;Medio;16;53.33
1037;1°;2da;30;Avanzado;1;3.33
1037;1°;2da;30;Básico;9;30.0
1037;1°;2da;30;Crítico;4;13.33
1037;1°;2da;30;Medio;16;53.33
1037;1°;3ra;30;Avanzado;3;10.0
1037;1°;3ra;30;Básico;8;26.67
1037;1°;3ra;30;Crítico;4;13.33
1037;1°;3ra;30;Medio;15;50.0
1037;2°;1ra;26;Básico;11;42.31
1037;2°;1ra;26;Crítico;5;19.23
1037;2°;1ra;26;Medio;10;38.46
1037;2°;2da;30;Avanzado;3;10.0
1037;2°;2da;30;Básico;15;50.0
1037;2°;2da;30;Crítico;6;20.0
1037;2°;2da;30;Medio;6;20.0
1037;2°;3ra;31;Avanzado;6;19.35
1037;2°;3ra;31;Básico;7;22.58
1037;2°;3ra;31;Crítico;8;25.81
1037;2°;3ra;31;Medio;10;32.26
1037;3°;1ra;32;Básico;8;25.0
1037;3°;1ra;32;Crítico;15;46.88
1037;3°;1ra;32;Medio;9;28.12
1037;3°;2da;33;Avanzado;1;3.03
1037;3°;2da;33;Básico;13;39.39
1037;3°;2da;33;Crítico;11;33.33
1037;3°;2da;33;Medio;8;24.24
1037;3°;3ra;24;Avanzado;1;4.17
1037;3°;3ra;24;Básico;13;54.17
1037;3°;3ra;24;Crítico;7;29.17
1037;3°;3ra;24;Medio;3;12.5
1037;4°;1ra;28;Avanzado;2;7.14
1037;4°;1ra;28;Básico;9;32.14
1037;4°;1ra;28;Crítico;10;35.71
1037;4°;1ra;28;Medio;7;25.0
1037;4°;2da;28;Básico;9;32.14
1037;4°;2da;28;Crítico;12;42.86
1037;4°;2da;28;Medio;7;25.0
1037;4°;3ra;27;Avanzado;1;3.7
1037;4°;3ra;27;Básico;13;48.15
1037;4°;3ra;27;Crítico;6;22.22
1037;4°;3ra;27;Medio;7;25.93
1037;5°;1ra;24;Avanzado;1;4.17
1037;5°;1ra;24;Básico;10;41.67
1037;5°;1ra;24;Crítico;13;54.17
1037;5°;2da;21;Avanzado;1;4.76
1037;5°;2da;21;Básico;6;28.57
1037;5°;2da;21;Crítico;9;42.86
1037;5°;2da;21;Medio;5;23.81
1037;5°;3ra;23;Básico;10;43.48
1037;5°;3ra;23;Crítico;9;39.13
1037;5°;3ra;23;Medio;4;17.39
1038;1°;1º;28;Avanzado;2;7.14
1038;1°;1º;28;Básico;8;28.57
1038;1°;1º;28;Crítico;4;14.29
1038;1°;1º;28;Medio;14;50.0
1038;1°;2º;31;Avanzado;1;3.23
1038;1°;2º;31;Básico;8;25.81
1038;1°;2º;31;Crítico;7;22.58
1038;1°;2º;31;Medio;15;48.39
1038;1°;3;30;Avanzado;1;3.33
1038;1°;3;30;Básico;6;20.0
1038;1°;3;30;Crítico;6;20.0
1038;1°;3;30;Medio;17;56.67
1038;2°;1º;25;Avanzado;3;12.0
1038;2°;1º;25;Básico;3;12.0
1038;2°;1º;25;Crítico;11;44.0
1038;2°;1º;25;Medio;8;32.0
1038;2°;2º;26;Avanzado;3;11.54
1038;2°;2º;26;Básico;7;26.92
1038;2°;2º;26;Crítico;7;26.92
1038;2°;2º;26;Medio;9;34.62
1038;2°;3º;28;Avanzado;2;7.14
1038;2°;3º;28;Básico;12;42.86
1038;2°;3º;28;Crítico;3;10.71
1038;2°;3º;28;Medio;11;39.29
1038;3°;1º;28;Avanzado;4;14.29
1038;3°;1º;28;Básico;10;35.71
1038;3°;1º;28;Crítico;9;32.14
1038;3°;1º;28;Medio;5;17.86
1038;3°;2º;29;Avanzado;2;6.9
1038;3°;2º;29;Básico;5;17.24
1038;3°;2º;29;Crítico;16;55.17
1038;3°;2º;29;Medio;6;20.69
1038;3°;3º;23;Avanzado;1;4.35
1038;3°;3º;23;Básico;7;30.43
1038;3°;3º;23;Crítico;10;43.48
1038;3°;3º;23;Medio;5;21.74
1038;4°;1º;19;Avanzado;1;5.26
1038;4°;1º;19;Básico;5;26.32
1038;4°;1º;19;Crítico;5;26.32
1038;4°;1º;19;Medio;8;42.11
1038;4°;2º;22;Avanzado;2;9.09
1038;4°;2º;22;Básico;8;36.36
1038;4°;2º;22;Crítico;5;22.73
1038;4°;2º;22;Medio;7;31.82
1038;4°;3;22;Avanzado;1;4.55
1038;4°;3;22;Básico;12;54.55
1038;4°;3;22;Crítico;2;9.09
1038;4°;3;22;Medio;7;31.82
1038;5°;1º;19;Básico;8;42.11
1038;5°;1º;19;Crítico;8;42.11
1038;5°;1º;19;Medio;3;15.79
1038;5°;2º;36;Básico;18;50.0
1038;5°;2º;36;Crítico;10;27.78
1038;5°;2º;36;Medio;8;22.22
1043;1°;1;28;Avanzado;5;17.86
1043;1°;1;28;Básico;3;10.71
1043;1°;1;28;Medio;20;71.43
1043;1°;2;27;Avanzado;8;29.63
1043;1°;2;27;Básico;2;7.41
1043;1°;2;27;Crítico;3;11.11
1043;1°;2;27;Medio;14;51.85
1043;1°;3;29;Avanzado;3;10.34
1043;1°;3;29;Básico;6;20.69
1043;1°;3;29;Crítico;2;6.9
1043;1°;3;29;Medio;18;62.07
1043;1°;4;28;Avanzado;4;14.29
1043;1°;4;28;Básico;6;21.43
1043;1°;4;28;Medio;18;64.29
1043;1°;5°;27;Avanzado;2;7.41
1043;1°;5°;27;Básico;5;18.52
1043;1°;5°;27;Crítico;2;7.41
1043;1°;5°;27;Medio;18;66.67
1043;2°;1;31;Avanzado;7;22.58
1043;2°;1;31;Básico;7;22.58
1043;2°;1;31;Crítico;3;9.68
1043;2°;1;31;Medio;14;45.16
1043;2°;2;31;Avanzado;2;6.45
1043;2°;2;31;Básico;5;16.13
1043;2°;2;31;Crítico;4;12.9
1043;2°;2;31;Medio;20;64.52
1043;2°;3;29;Avanzado;4;13.79
1043;2°;3;29;Básico;2;6.9
1043;2°;3;29;Crítico;3;10.34
1043;2°;3;29;Medio;20;68.97
1043;2°;4;32;Avanzado;10;31.25
1043;2°;4;32;Básico;4;12.5
1043;2°;4;32;Crítico;2;6.25
1043;2°;4;32;Medio;16;50.0
1043;3°;1;17;Básico;4;23.53
1043;3°;1;17;Crítico;3;17.65
1043;3°;1;17;Medio;10;58.82
1043;3°;2;29;Avanzado;6;20.69
1043;3°;2;29;Básico;6;20.69
1043;3°;2;29;Medio;17;58.62
1043;3°;3;29;Básico;15;51.72
1043;3°;3;29;Crítico;6;20.69
1043;3°;3;29;Medio;8;27.59
1043;3°;4;30;Avanzado;7;23.33
1043;3°;4;30;Básico;2;6.67
1043;3°;4;30;Crítico;2;6.67
1043;3°;4;30;Medio;19;63.33
1043;3°;5;18;Avanzado;1;5.56
1043;3°;5;18;Básico;4;22.22
1043;3°;5;18;Crítico;2;11.11
1043;3°;5;18;Medio;11;61.11
1043;4°;1;22;Avanzado;1;4.55
1043;4°;1;22;Básico;7;31.82
1043;4°;1;22;Crítico;3;13.64
1043;4°;1;22;Medio;11;50.0
1043;4°;2;24;Avanzado;5;20.83
1043;4°;2;24;Básico;5;20.83
1043;4°;2;24;Crítico;1;4.17
1043;4°;2;24;Medio;13;54.17
1043;4°;3;28;Avanzado;6;21.43
1043;4°;3;28;Básico;3;10.71
1043;4°;3;28;Crítico;2;7.14
1043;4°;3;28;Medio;17;60.71
1043;4°;4;22;Avanzado;4;18.18
1043;4°;4;22;Básico;5;22.73
1043;4°;4;22;Crítico;1;4.55
1043;4°;4;22;Medio;12;54.55
1043;4°;5;23;Avanzado;4;17.39
1043;4°;5;23;Básico;7;30.43
1043;4°;5;23;Crítico;1;4.35
1043;4°;5;23;Medio;11;47.83
1043;5°;1;34;Avanzado;5;14.71
1043;5°;1;34;Básico;9;26.47
1043;5°;1;34;Crítico;5;14.71
1043;5°;1;34;Medio;15;44.12
1043;5°;2;29;Avanzado;4;13.79
1043;5°;2;29;Básico;18;62.07
1043;5°;2;29;Crítico;2;6.9
1043;5°;2;29;Medio;5;17.24
1043;5°;3;29;Avanzado;1;3.45
1043;5°;3;29;Básico;10;34.48
1043;5°;3;29;Crítico;4;13.79
1043;5°;3;29;Medio;14;48.28
1043;5°;4;33;Avanzado;2;6.06
1043;5°;4;33;Básico;6;18.18
1043;5°;4;33;Crítico;3;9.09
1043;5°;4;33;Medio;22;66.67
1043;6°;1;24;Avanzado;6;25.0
1043;6°;1;24;Básico;2;8.33
1043;6°;1;24;Crítico;5;20.83
1043;6°;1;24;Medio;11;45.83
1050;1°;1;30;Avanzado;2;6.67
1050;1°;1;30;Básico;4;13.33
1050;1°;1;30;Crítico;1;3.33
1050;1°;1;30;Medio;23;76.67
1050;1°;2;31;Avanzado;6;19.35
1050;1°;2;31;Básico;8;25.81
1050;1°;2;31;Crítico;3;9.68
1050;1°;2;31;Medio;14;45.16
1050;1°;3;31;Básico;6;19.35
1050;1°;3;31;Crítico;8;25.81
1050;1°;3;31;Medio;17;54.84
1050;1°;4;30;Avanzado;8;26.67
1050;1°;4;30;Básico;5;16.67
1050;1°;4;30;Crítico;3;10.0
1050;1°;4;30;Medio;14;46.67
1050;1°;5;32;Avanzado;4;12.5
1050;1°;5;32;Básico;3;9.38
1050;1°;5;32;Crítico;4;12.5
1050;1°;5;32;Medio;21;65.62
1050;2°;1;40;Avanzado;8;20.0
1050;2°;1;40;Básico;12;30.0
1050;2°;1;40;Crítico;5;12.5
1050;2°;1;40;Medio;15;37.5
1050;2°;2;39;Avanzado;4;10.26
1050;2°;2;39;Básico;14;35.9
1050;2°;2;39;Crítico;5;12.82
1050;2°;2;39;Medio;16;41.03
1050;2°;3;40;Avanzado;5;12.5
1050;2°;3;40;Básico;15;37.5
1050;2°;3;40;Crítico;7;17.5
1050;2°;3;40;Medio;13;32.5
1050;2°;4;39;Avanzado;4;10.26
1050;2°;4;39;Básico;12;30.77
1050;2°;4;39;Crítico;7;17.95
1050;2°;4;39;Medio;16;41.03
1050;3°;1;39;Avanzado;7;17.95
1050;3°;1;39;Básico;7;17.95
1050;3°;1;39;Crítico;20;51.28
1050;3°;1;39;Medio;5;12.82
1050;3°;2;40;Avanzado;10;25.0
1050;3°;2;40;Básico;13;32.5
1050;3°;2;40;Crítico;8;20.0
1050;3°;2;40;Medio;9;22.5
1050;3°;3;42;Avanzado;13;30.95
1050;3°;3;42;Básico;10;23.81
1050;3°;3;42;Crítico;6;14.29
1050;3°;3;42;Medio;13;30.95
1050;4°;1;35;Avanzado;4;11.43
1050;4°;1;35;Básico;13;37.14
1050;4°;1;35;Crítico;3;8.57
1050;4°;1;35;Medio;15;42.86
1050;4°;2;31;Avanzado;8;25.81
1050;4°;2;31;Básico;4;12.9
1050;4°;2;31;Crítico;3;9.68
1050;4°;2;31;Medio;16;51.61
1050;4°;3°;30;Avanzado;5;16.67
1050;4°;3°;30;Básico;12;40.0
1050;4°;3°;30;Crítico;4;13.33
1050;4°;3°;30;Medio;9;30.0
1050;5°;1;28;Avanzado;1;3.57
1050;5°;1;28;Básico;11;39.29
1050;5°;1;28;Crítico;9;32.14
1050;5°;1;28;Medio;7;25.0
1050;5°;2;30;Básico;8;26.67
1050;5°;2;30;Crítico;17;56.67
1050;5°;2;30;Medio;5;16.67
1050;6°;1;26;Avanzado;2;7.69
1050;6°;1;26;Básico;7;26.92
1050;6°;1;26;Crítico;9;34.62
1050;6°;1;26;Medio;8;30.77
1050;6°;2;25;Avanzado;12;48.0
1050;6°;2;25;Básico;3;12.0
1050;6°;2;25;Medio;10;40.0
1052;1°;1ª;31;Avanzado;1;3.23
1052;1°;1ª;31;Básico;10;32.26
1052;1°;1ª;31;Crítico;4;12.9
1052;1°;1ª;31;Medio;16;51.61
1052;1°;2ª;32;Avanzado;4;12.5
1052;1°;2ª;32;Básico;5;15.62
1052;1°;2ª;32;Crítico;5;15.62
1052;1°;2ª;32;Medio;18;56.25
1052;1°;3ª;32;Avanzado;1;3.12
1052;1°;3ª;32;Básico;10;31.25
1052;1°;3ª;32;Crítico;3;9.38
1052;1°;3ª;32;Medio;18;56.25
1052;1°;4ª;32;Avanzado;1;3.12
1052;1°;4ª;32;Básico;12;37.5
1052;1°;4ª;32;Crítico;5;15.62
1052;1°;4ª;32;Medio;14;43.75
1052;1°;5ª;31;Avanzado;1;3.23
1052;1°;5ª;31;Básico;15;48.39
1052;1°;5ª;31;Crítico;3;9.68
1052;1°;5ª;31;Medio;12;38.71
1052;2°;1ª;33;Avanzado;3;9.09
1052;2°;1ª;33;Básico;10;30.3
1052;2°;1ª;33;Crítico;8;24.24
1052;2°;1ª;33;Medio;12;36.36
1052;2°;2ª;30;Avanzado;1;3.33
1052;2°;2ª;30;Básico;9;30.0
1052;2°;2ª;30;Crítico;7;23.33
1052;2°;2ª;30;Medio;13;43.33
1052;2°;3ª;33;Básico;15;45.45
1052;2°;3ª;33;Crítico;11;33.33
1052;2°;3ª;33;Medio;7;21.21
1052;2°;4ª;32;Avanzado;2;6.25
1052;2°;4ª;32;Básico;7;21.88
1052;2°;4ª;32;Crítico;9;28.12
1052;2°;4ª;32;Medio;14;43.75
1052;2°;5ª;33;Avanzado;5;15.15
1052;2°;5ª;33;Básico;12;36.36
1052;2°;5ª;33;Crítico;8;24.24
1052;2°;5ª;33;Medio;8;24.24
1052;3°;1ª;30;Avanzado;1;3.33
1052;3°;1ª;30;Básico;10;33.33
1052;3°;1ª;30;Crítico;14;46.67
1052;3°;1ª;30;Medio;5;16.67
1052;3°;2ª;26;Avanzado;4;15.38
1052;3°;2ª;26;Básico;7;26.92
1052;3°;2ª;26;Crítico;8;30.77
1052;3°;2ª;26;Medio;7;26.92
1052;3°;3ª;26;Avanzado;1;3.85
1052;3°;3ª;26;Básico;7;26.92
1052;3°;3ª;26;Crítico;4;15.38
1052;3°;3ª;26;Medio;14;53.85
1052;3°;4ª;31;Básico;9;29.03
1052;3°;4ª;31;Crítico;15;48.39
1052;3°;4ª;31;Medio;7;22.58
1052;3°;5ª;27;Básico;10;37.04
1052;3°;5ª;27;Crítico;4;14.81
1052;3°;5ª;27;Medio;13;48.15
1052;3°;6ª;18;Avanzado;1;5.56
1052;3°;6ª;18;Básico;3;16.67
1052;3°;6ª;18;Crítico;9;50.0
1052;3°;6ª;18;Medio;5;27.78
1052;4°;1ª;28;Básico;14;50.0
1052;4°;1ª;28;Crítico;11;39.29
1052;4°;1ª;28;Medio;3;10.71
1052;4°;2ª;27;Básico;13;48.15
1052;4°;2ª;27;Crítico;13;48.15
1052;4°;2ª;27;Medio;1;3.7
1052;4°;3ª;33;Avanzado;2;6.06
1052;4°;3ª;33;Básico;11;33.33
1052;4°;3ª;33;Crítico;6;18.18
1052;4°;3ª;33;Medio;14;42.42
1052;4°;4ª;30;Avanzado;1;3.33
1052;4°;4ª;30;Básico;10;33.33
1052;4°;4ª;30;Crítico;7;23.33
1052;4°;4ª;30;Medio;12;40.0
1052;4°;5ª;14;Avanzado;1;7.14
1052;4°;5ª;14;Básico;8;57.14
1052;4°;5ª;14;Crítico;5;35.71
1052;5°;1ª;35;Básico;14;40.0
1052;5°;1ª;35;Crítico;18;51.43
1052;5°;1ª;35;Medio;3;8.57
1052;5°;2ª;22;Básico;12;54.55
1052;5°;2ª;22;Crítico;9;40.91
1052;5°;2ª;22;Medio;1;4.55
1052;5°;3ª;34;Avanzado;2;5.88
1052;5°;3ª;34;Básico;12;35.29
1052;5°;3ª;34;Crítico;4;11.76
1052;5°;3ª;34;Medio;16;47.06
1052;5°;4ª;36;Básico;16;44.44
1052;5°;4ª;36;Crítico;9;25.0
1052;5°;4ª;36;Medio;11;30.56
1052;5°;5ª;14;Básico;5;35.71
1052;5°;5ª;14;Crítico;6;42.86
1052;5°;5ª;14;Medio;3;21.43
1052;6°;1ª;23;Básico;9;39.13
1052;6°;1ª;23;Crítico;11;47.83
1052;6°;1ª;23;Medio;3;13.04
1053;1°;1ª;27;Avanzado;5;18.52
1053;1°;1ª;27;Básico;3;11.11
1053;1°;1ª;27;Crítico;10;37.04
1053;1°;1ª;27;Medio;9;33.33
1053;1°;2ª;28;Avanzado;6;21.43
1053;1°;2ª;28;Básico;7;25.0
1053;1°;2ª;28;Crítico;3;10.71
1053;1°;2ª;28;Medio;12;42.86
1053;1°;3ª;29;Avanzado;8;27.59
1053;1°;3ª;29;Básico;1;3.45
1053;1°;3ª;29;Crítico;1;3.45
1053;1°;3ª;29;Medio;19;65.52
1053;1°;4ª;27;Avanzado;10;37.04
1053;1°;4ª;27;Básico;2;7.41
1053;1°;4ª;27;Crítico;3;11.11
1053;1°;4ª;27;Medio;12;44.44
1053;1°;5ª;26;Avanzado;4;15.38
1053;1°;5ª;26;Básico;4;15.38
1053;1°;5ª;26;Crítico;7;26.92
1053;1°;5ª;26;Medio;11;42.31
1053;2°;1ª;32;Básico;16;50.0
1053;2°;1ª;32;Crítico;10;31.25
1053;2°;1ª;32;Medio;6;18.75
1053;2°;2ª;22;Avanzado;2;9.09
1053;2°;2ª;22;Básico;4;18.18
1053;2°;2ª;22;Crítico;9;40.91
1053;2°;2ª;22;Medio;7;31.82
1053;2°;3ª;20;Avanzado;1;5.0
1053;2°;3ª;20;Básico;7;35.0
1053;2°;3ª;20;Crítico;8;40.0
1053;2°;3ª;20;Medio;4;20.0
1053;2°;4ª;29;Básico;12;41.38
1053;2°;4ª;29;Crítico;6;20.69
1053;2°;4ª;29;Medio;11;37.93
1053;2°;5ª;29;Básico;15;51.72
1053;2°;5ª;29;Crítico;7;24.14
1053;2°;5ª;29;Medio;7;24.14
1053;3°;1ª;31;Avanzado;4;12.9
1053;3°;1ª;31;Básico;5;16.13
1053;3°;1ª;31;Crítico;18;58.06
1053;3°;1ª;31;Medio;4;12.9
1053;3°;2ª;34;Avanzado;2;5.88
1053;3°;2ª;34;Básico;4;11.76
1053;3°;2ª;34;Crítico;18;52.94
1053;3°;2ª;34;Medio;10;29.41
1053;3°;3ª;32;Avanzado;1;3.12
1053;3°;3ª;32;Básico;9;28.12
1053;3°;3ª;32;Crítico;19;59.38
1053;3°;3ª;32;Medio;3;9.38
1053;3°;4ª;37;Avanzado;3;8.11
1053;3°;4ª;37;Básico;12;32.43
1053;3°;4ª;37;Crítico;15;40.54
1053;3°;4ª;37;Medio;7;18.92
1053;4°;1ª;16;Avanzado;8;50.0
1053;4°;1ª;16;Básico;1;6.25
1053;4°;1ª;16;Crítico;4;25.0
1053;4°;1ª;16;Medio;3;18.75
1053;4°;2ª;28;Avanzado;7;25.0
1053;4°;2ª;28;Básico;4;14.29
1053;4°;2ª;28;Crítico;12;42.86
1053;4°;2ª;28;Medio;5;17.86
1053;4°;3ª;24;Avanzado;14;58.33
1053;4°;3ª;24;Básico;2;8.33
1053;4°;3ª;24;Crítico;3;12.5
1053;4°;3ª;24;Medio;5;20.83
1053;4°;4ª;24;Básico;11;45.83
1053;4°;4ª;24;Crítico;8;33.33
1053;4°;4ª;24;Medio;5;20.83
1053;5°;1ª;32;Avanzado;8;25.0
1053;5°;1ª;32;Básico;8;25.0
1053;5°;1ª;32;Crítico;5;15.62
1053;5°;1ª;32;Medio;11;34.38
1053;5°;2ª;31;Avanzado;4;12.9
1053;5°;2ª;31;Básico;9;29.03
1053;5°;2ª;31;Crítico;13;41.94
1053;5°;2ª;31;Medio;5;16.13
1053;5°;3ª;28;Avanzado;3;10.71
1053;5°;3ª;28;Básico;8;28.57
1053;5°;3ª;28;Crítico;6;21.43
1053;5°;3ª;28;Medio;11;39.29
1053;5°;4°;16;Avanzado;5;31.25
1053;5°;4°;16;Básico;5;31.25
1053;5°;4°;16;Crítico;4;25.0
1053;5°;4°;16;Medio;2;12.5
1054;1°;1;28;Avanzado;2;7.14
1054;1°;1;28;Básico;4;14.29
1054;1°;1;28;Crítico;5;17.86
1054;1°;1;28;Medio;17;60.71
1054;1°;2;30;Avanzado;2;6.67
1054;1°;2;30;Básico;11;36.67
1054;1°;2;30;Crítico;3;10.0
1054;1°;2;30;Medio;14;46.67
1054;1°;3;29;Avanzado;1;3.45
1054;1°;3;29;Básico;11;37.93
1054;1°;3;29;Crítico;13;44.83
1054;1°;3;29;Medio;4;13.79
1054;1°;5;29;Avanzado;1;3.45
1054;1°;5;29;Básico;10;34.48
1054;1°;5;29;Crítico;11;37.93
1054;1°;5;29;Medio;7;24.14
1054;2°;1;31;Avanzado;1;3.23
1054;2°;1;31;Básico;13;41.94
1054;2°;1;31;Crítico;9;29.03
1054;2°;1;31;Medio;8;25.81
1054;2°;2;30;Avanzado;3;10.0
1054;2°;2;30;Básico;14;46.67
1054;2°;2;30;Crítico;5;16.67
1054;2°;2;30;Medio;8;26.67
1054;2°;3;27;Básico;9;33.33
1054;2°;3;27;Crítico;16;59.26
1054;2°;3;27;Medio;2;7.41
1054;2°;4;27;Básico;8;29.63
1054;2°;4;27;Crítico;12;44.44
1054;2°;4;27;Medio;7;25.93
1054;3°;1;23;Básico;5;21.74
1054;3°;1;23;Crítico;17;73.91
1054;3°;1;23;Medio;1;4.35
1054;3°;2;27;Básico;10;37.04
1054;3°;2;27;Crítico;10;37.04
1054;3°;2;27;Medio;7;25.93
1054;3°;3;24;Avanzado;2;8.33
1054;3°;3;24;Básico;7;29.17
1054;3°;3;24;Crítico;13;54.17
1054;3°;3;24;Medio;2;8.33
1054;3°;4;23;Básico;1;4.35
1054;3°;4;23;Crítico;20;86.96
1054;3°;4;23;Medio;2;8.7
1054;4°;1;28;Avanzado;2;7.14
1054;4°;1;28;Básico;7;25.0
1054;4°;1;28;Crítico;15;53.57
1054;4°;1;28;Medio;4;14.29
1054;4°;2;34;Avanzado;1;2.94
1054;4°;2;34;Básico;12;35.29
1054;4°;2;34;Crítico;18;52.94
1054;4°;2;34;Medio;3;8.82
1054;4°;3;39;Avanzado;2;5.13
1054;4°;3;39;Básico;18;46.15
1054;4°;3;39;Crítico;12;30.77
1054;4°;3;39;Medio;7;17.95
1054;4°;4;31;Básico;6;19.35
1054;4°;4;31;Crítico;19;61.29
1054;4°;4;31;Medio;6;19.35
1054;5°;1;27;Avanzado;2;7.41
1054;5°;1;27;Básico;2;7.41
1054;5°;1;27;Crítico;20;74.07
1054;5°;1;27;Medio;3;11.11
1054;5°;2;31;Avanzado;3;9.68
1054;5°;2;31;Básico;11;35.48
1054;5°;2;31;Crítico;8;25.81
1054;5°;2;31;Medio;9;29.03
1054;5°;3;29;Básico;9;31.03
1054;5°;3;29;Crítico;15;51.72
1054;5°;3;29;Medio;5;17.24
1054;5°;4;16;Básico;1;6.25
1054;5°;4;16;Crítico;15;93.75
1055;1°;1°;18;Básico;4;22.22
1055;1°;1°;18;Crítico;10;55.56
1055;1°;1°;18;Medio;4;22.22
1055;1°;2;17;Básico;4;23.53
1055;1°;2;17;Crítico;8;47.06
1055;1°;2;17;Medio;5;29.41
1055;1°;3;15;Básico;2;13.33
1055;1°;3;15;Crítico;10;66.67
1055;1°;3;15;Medio;3;20.0
1055;1°;4;15;Básico;3;20.0
1055;1°;4;15;Crítico;8;53.33
